time,value
0.007080000,0.000000
0.007090000,0.000000
0.007100000,0.000000
0.007110000,0.000000
0.007120000,0.000000
0.007130000,0.000000
0.007140000,0.000000
0.007150000,0.000000
0.007160000,0.000000
0.007170000,0.000000
0.007180000,0.000000
0.007190000,0.000000
0.007200000,0.000000
0.007210000,0.000000
0.007220000,0.000000
0.007230000,0.000000
0.007240000,0.000000
0.007250000,-0.000000
0.007260000,0.000000
0.007270000,0.000000
0.007280000,0.000000
0.007290000,0.000000
0.007300000,0.000000
0.007310000,0.000000
0.007320000,0.000000
0.007330000,0.000000
0.007340000,0.000000
0.007350000,-0.000000
0.007360000,-0.000000
0.007370000,0.000000
0.007380000,0.000000
0.007390000,0.000000
0.007400000,0.000000
0.007410000,0.000000
0.007420000,0.000000
0.007430000,0.000000
0.007440000,0.000000
0.007450000,0.000000
0.007460000,-0.000000
0.007470000,0.000000
0.007480000,0.000000
0.007490000,0.000000
0.007500000,0.000000
0.007510000,0.000000
0.007520000,0.000000
0.007530000,0.000000
0.007540000,0.000000
0.007550000,0.000000
0.007560000,-0.000000
0.007570000,-0.000000
0.007580000,0.000000
0.007590000,0.000000
0.007600000,0.000000
0.007610000,0.000000
0.007620000,0.000000
0.007630000,0.000000
0.007640000,0.000000
0.007650000,0.000000
0.007660000,-0.000000
0.007670000,-0.000000
0.007680000,-0.000000
0.007690000,0.000000
0.007700000,0.000000
0.007710000,0.000000
0.007720000,0.000000
0.007730000,0.000000
0.007740000,0.000000
0.007750000,0.000000
0.007760000,0.000000
0.007770000,-0.000000
0.007780000,-0.000000
0.007790000,-0.000000
0.007800000,0.000000
0.007810000,0.000000
0.007820000,0.000000
0.007830000,0.000000
0.007840000,0.000000
0.007850000,0.000000
0.007860000,0.000000
0.007870000,-0.000000
0.007880000,-0.000000
0.007890000,0.000000
0.007900000,-0.000000
0.007910000,-0.000000
0.007920000,0.000000
0.007930000,0.000000
0.007940000,0.000000
0.007950000,0.000000
0.007960000,0.000000
0.007970000,-0.000000
0.007980000,-0.000000
0.007990000,-0.000000
0.008000000,-0.000000
0.008010000,0.000000
0.008020000,0.000000
0.008030000,0.000000
0.008040000,0.000000
0.008050000,0.000000
0.008060000,0.000000
0.008070000,0.000000
0.008080000,0.000000
0.008090000,-0.000000
0.008100000,-0.000000
0.008110000,-0.000000
0.008120000,0.000000
0.008130000,0.000000
0.008140000,0.000000
0.008150000,0.000000
0.008160000,0.000000
0.008170000,0.000000
0.008180000,-0.000000
0.008190000,-0.000000
0.008200000,-0.000000
0.008210000,-0.000000
0.008220000,-0.000000
0.008230000,0.000000
0.008240000,0.000000
0.008250000,0.000000
0.008260000,0.000000
0.008270000,0.000000
0.008280000,-0.000000
0.008290000,-0.000000
0.008300000,-0.000000
0.008310000,0.000000
0.008320000,0.000000
0.008330000,-0.000000
0.008340000,0.000000
0.008350000,0.000000
0.008360000,0.000000
0.008370000,0.000000
0.008380000,0.000000
0.008390000,-0.000000
0.008400000,-0.000000
0.008410000,-0.000000
0.008420000,-0.000000
0.008430000,-0.000000
0.008440000,0.000000
0.008450000,0.000000
0.008460000,0.000000
0.008470000,0.000000
0.008480000,0.000000
0.008490000,0.000000
0.008500000,-0.000000
0.008510000,-0.000000
0.008520000,-0.000000
0.008530000,-0.000000
0.008540000,-0.000000
0.008550000,0.000000
0.008560000,0.000000
0.008570000,0.000000
0.008580000,0.000000
0.008590000,0.000000
0.008600000,0.000000
0.008610000,-0.000000
0.008620000,-0.000000
0.008630000,0.000000
0.008640000,-0.000000
0.008650000,0.000000
0.008660000,0.000000
0.008670000,0.000000
0.008680000,0.000000
0.008690000,0.000000
0.008700000,0.000000
0.008710000,-0.000000
0.008720000,0.000000
0.008730000,-0.000000
0.008740000,-0.000000
0.008750000,0.000000
0.008760000,0.000000
0.008770000,0.000000
0.008780000,0.000000
0.008790000,0.000000
0.008800000,0.000000
0.008810000,0.000000
0.008820000,-0.000000
0.008830000,-0.000000
0.008840000,-0.000000
0.008850000,0.000000
0.008860000,0.000000
0.008870000,0.000000
0.008880000,0.000000
0.008890000,0.000000
0.008900000,0.000000
0.008910000,0.000000
0.008920000,0.000000
0.008930000,-0.000000
0.008940000,-0.000000
0.008950000,0.000000
0.008960000,0.000000
0.008970000,0.000000
0.008980000,0.000000
0.008990000,0.000000
0.009000000,0.000000
0.009010000,0.000000
0.009020000,0.000000
0.009030000,0.000000
0.009040000,-0.000000
0.009050000,-0.000000
0.009060000,0.000000
0.009070000,0.000000
0.009080000,0.000000
0.009090000,0.000000
0.009100000,0.000000
0.009110000,0.000000
0.009120000,0.000000
0.009130000,0.000000
0.009140000,0.000000
0.009150000,-0.000000
0.009160000,0.000000
0.009170000,0.000000
0.009180000,0.000000
0.009190000,0.000000
0.009200000,0.000000
0.009210000,0.000000
0.009220000,0.000000
0.009230000,0.000000
0.009240000,0.000000
0.009250000,0.000000
0.009260000,0.534425
0.009270000,0.864718
0.009280000,0.864718
0.009290000,0.534425
0.009300000,-0.000000
0.009310000,-0.534425
0.009320000,-0.864718
0.009330000,-0.864718
0.009340000,-0.534425
0.009350000,0.000000
0.009360000,0.534425
0.009370000,0.864717
0.009380000,0.864717
0.009390000,0.864717
0.009400000,0.534425
0.009410000,-0.000000
0.009420000,-0.534425
0.009430000,-0.864717
0.009440000,-0.864717
0.009450000,-0.534424
0.009460000,0.000000
0.009470000,0.534424
0.009480000,0.864717
0.009490000,0.864717
0.009500000,0.534424
0.009510000,0.000000
0.009520000,-0.534424
0.009530000,-0.864716
0.009540000,-0.864716
0.009550000,-0.534424
0.009560000,0.000000
0.009570000,0.534424
0.009580000,0.864716
0.009590000,0.864716
0.009600000,0.534424
0.009610000,-0.000000
0.009620000,-0.534424
0.009630000,-0.864716
0.009640000,-0.864716
0.009650000,-0.864716
0.009660000,-0.534423
0.009670000,0.000000
0.009680000,0.534423
0.009690000,0.864715
0.009700000,0.864715
0.009710000,0.534423
0.009720000,-0.000000
0.009730000,-0.534423
0.009740000,-0.864715
0.009750000,-0.864715
0.009760000,-0.534423
0.009770000,-0.000000
0.009780000,0.534423
0.009790000,0.864715
0.009800000,0.864714
0.009810000,0.534423
0.009820000,-0.000000
0.009830000,-0.534423
0.009840000,-0.864714
0.009850000,-0.864714
0.009860000,-0.534423
0.009870000,0.000000
0.009880000,0.534422
0.009890000,0.864714
0.009900000,0.864714
0.009910000,0.864714
0.009920000,0.664338
0.009930000,0.210209
0.009940000,-0.324214
0.009950000,-0.734797
0.009960000,-0.864713
0.009970000,-0.664338
0.009980000,-0.210209
0.009990000,0.324214
0.010000000,0.734797
0.010010000,0.864713
0.010020000,0.664338
0.010030000,0.210209
0.010040000,-0.324213
0.010050000,-0.734797
0.010060000,-0.799752
0.010070000,-0.534422
0.010080000,-0.129916
0.010090000,0.324213
0.010100000,0.654504
0.010110000,0.734796
0.010120000,0.534421
0.010130000,0.129916
0.010140000,-0.324213
0.010150000,-0.654503
0.010160000,-0.734796
0.010170000,-0.864712
0.010180000,-0.664337
0.010190000,-0.210208
0.010200000,0.324213
0.010210000,0.734796
0.010220000,0.864712
0.010230000,0.664337
0.010240000,0.210208
0.010250000,-0.324212
0.010260000,-0.734795
0.010270000,-0.864711
0.010280000,-0.664337
0.010290000,-0.210208
0.010300000,-0.210208
0.010310000,-0.129916
0.010320000,0.000000
0.010330000,0.129916
0.010340000,0.210208
0.010350000,0.210208
0.010360000,0.129916
0.010370000,0.064961
0.010380000,-0.000000
0.010390000,-0.129916
0.010400000,-0.210208
0.010410000,-0.210208
0.010420000,-0.129916
0.010430000,-0.000000
0.010440000,0.129916
0.010450000,0.210208
0.010460000,0.210208
0.010470000,0.129916
0.010480000,-0.000000
0.010490000,-0.129916
0.010500000,-0.210208
0.010510000,-0.210208
0.010520000,-0.129916
0.010530000,0.000000
0.010540000,0.129916
0.010550000,0.210208
0.010560000,0.210208
0.010570000,0.129916
0.010580000,-0.000000
0.010590000,-0.129916
0.010600000,-0.210208
0.010610000,-0.210208
0.010620000,-0.129916
0.010630000,0.000000
0.010640000,0.129916
0.010650000,0.210208
0.010660000,0.210208
0.010670000,0.129916
0.010680000,0.064961
0.010690000,-0.000000
0.010700000,-0.129916
0.010710000,-0.210208
0.010720000,-0.210208
0.010730000,-0.129916
0.010740000,0.000000
0.010750000,0.129916
0.010760000,0.210208
0.010770000,0.210208
0.010780000,0.129916
0.010790000,-0.000000
0.010800000,-0.129916
0.010810000,-0.210208
0.010820000,-0.210208
0.010830000,-0.129916
0.010840000,0.000000
0.010850000,0.129916
0.010860000,0.210208
0.010870000,0.210208
0.010880000,0.129916
0.010890000,-0.000000
0.010900000,-0.129916
0.010910000,-0.210208
0.010920000,-0.210208
0.010930000,-0.129916
0.010940000,0.000000
0.010950000,0.000000
0.010960000,0.000000
0.010970000,0.000000
0.010980000,0.000000
0.010990000,0.000000
0.011000000,-0.000000
0.011010000,-0.000000
0.011020000,0.000000
0.011030000,0.000000
0.011040000,0.000000
0.011050000,0.000000
0.011060000,0.000000
0.011070000,0.000000
0.011080000,0.000000
0.011090000,0.000000
0.011100000,-0.000000
0.011110000,-0.000000
0.011120000,0.000000
0.011130000,0.587785
0.011140000,0.951057
0.011150000,0.951057
0.011160000,0.587785
0.011170000,-0.000000
0.011180000,-0.587785
0.011190000,-0.769421
0.011200000,-0.951057
0.011210000,-0.951057
0.011220000,-0.587785
0.011230000,0.000000
0.011240000,0.587785
0.011250000,0.951057
0.011260000,0.951057
0.011270000,0.587785
0.011280000,-0.000000
0.011290000,-0.587785
0.011300000,-0.951057
0.011310000,-0.951057
0.011320000,-0.587785
0.011330000,-0.293906
0.011340000,0.000000
0.011350000,0.587785
0.011360000,0.951057
0.011370000,0.951057
0.011380000,0.587785
0.011390000,0.000000
0.011400000,-0.587785
0.011410000,-0.951057
0.011420000,-0.951057
0.011430000,-0.587785
0.011440000,0.000000
0.011450000,0.587785
0.011460000,0.951057
0.011470000,0.951057
0.011480000,0.951057
0.011490000,0.587785
0.011500000,-0.000000
0.011510000,-0.587785
0.011520000,-0.951057
0.011530000,-0.951057
0.011540000,-0.587785
0.011550000,0.000000
0.011560000,0.587785
0.011570000,0.951057
0.011580000,0.951057
0.011590000,0.587785
0.011600000,0.293906
0.011610000,-0.000000
0.011620000,-0.587785
0.011630000,-0.951057
0.011640000,-0.951057
0.011650000,-0.587785
0.011660000,-0.000000
0.011670000,0.587785
0.011680000,0.951057
0.011690000,0.951057
0.011700000,0.587785
0.011710000,-0.000000
0.011720000,-0.587785
0.011730000,-0.951057
0.011740000,-0.951057
0.011750000,-0.951057
0.011760000,-0.587785
0.011770000,0.000000
0.011780000,0.587785
0.011790000,0.951057
0.011800000,0.951057
0.011810000,0.587785
0.011820000,-0.000000
0.011830000,-0.587785
0.011840000,-0.951057
0.011850000,-0.951057
0.011860000,-0.587785
0.011870000,0.000000
0.011880000,0.293879
0.011890000,0.587785
0.011900000,0.951057
0.011910000,0.951057
0.011920000,0.587785
0.011930000,-0.000000
0.011940000,-0.587785
0.011950000,-0.951057
0.011960000,-0.951057
0.011970000,-0.587785
0.011980000,0.000000
0.011990000,0.587785
0.012000000,0.951057
0.012010000,0.951057
0.012020000,0.769429
0.012030000,0.587785
0.012040000,-0.000000
0.012050000,-0.587785
0.012060000,-0.951057
0.012070000,-0.951057
0.012080000,-0.587785
0.012090000,0.000000
0.012100000,0.587785
0.012110000,0.951057
0.012120000,0.951057
0.012130000,0.587785
0.012140000,-0.000000
0.012150000,-0.587785
0.012160000,-0.769412
0.012170000,-0.951057
0.012180000,-0.951057
0.012190000,-0.587785
0.012200000,0.000000
0.012210000,0.000000
0.012220000,0.000000
0.012230000,0.000000
0.012240000,0.000000
0.012250000,0.000000
0.012260000,-0.000000
0.012270000,0.000000
0.012280000,0.000000
0.012290000,0.000000
0.012300000,0.000000
0.012310000,0.000000
0.012320000,0.000000
0.012330000,0.000000
0.012340000,0.000000
0.012350000,0.000000
0.012360000,-0.000000
0.012370000,0.000000
0.012380000,0.000000
0.012390000,0.000000
0.012400000,0.000000
0.012410000,0.000000
0.012420000,0.000000
0.012430000,0.000000
0.012440000,0.000000
0.012450000,0.000000
0.012460000,0.000000
0.012470000,0.000000
0.012480000,0.000000
0.012490000,0.000000
0.012500000,0.000000
0.012510000,0.000000
0.012520000,0.000000
0.012530000,0.000000
0.012540000,0.000000
0.012550000,0.000000
0.012560000,0.000000
0.012570000,0.000000
0.012580000,0.000000
0.012590000,0.000000
0.012600000,0.000000
0.012610000,0.000000
0.012620000,0.000000
0.012630000,0.000000
